,code,title
747,ATS2277,"Artefacts, objects and remains: Making sense of archaeological sites"
748,ATS2278,"Drugs, harm and crime"
749,ATS2279,Introduction to creative writing
750,ATS2280,Video games: Industry and culture
751,ATS2281,Aboriginal languages
752,ATS2282,"Crime, Courts and Cabinets"
753,ATS2283,The archaeology of empires
754,ATS2284,Agency advocacy and activism in critical performance studies
755,ATS2285,German visual culture: Images and imagination
756,ATS2287,Exploring critical performance studies in the arts
757,ATS2288,The Roman Empire in the age of Augustus
758,ATS2290,Interdisciplinary research collaboration
759,ATS2291,Critical intercultural performance
760,ATS2296,Musical theatre 1: History and form
761,ATS2297,Musical theatre 2: Creation and performance
762,ATS2302,Introduction to Latin
763,ATS2305,Digital humanities: Expanding research paradigms
764,ATS2306,"Ethics, genetics and society"
765,ATS2307,Improvisation in performance
766,ATS2308,Italian introductory 1
767,ATS2312,Intermediate Latin
768,ATS2313," Representing migration in Europe: Crisis, creativity and culture"
769,ATS2320,Australia-Pacific Youth Engagement: understanding the Australia-Pacific partnership
770,ATS2324,Climate change communication
771,ATS2329,Project in applied digital humanities
772,ATS2330,"State sovereignty, human rights, and the responsibility to protect"
773,ATS2331,Music in culture study tour
774,ATS2332,Music - Overseas study program 2
775,ATS2333,Jazz history
776,ATS2335,"War and memory: Resistance, massacre and representation in second world war Italy"
777,ATS2337,The Minotaur to the Trojan war: Aegean archaeology
778,ATS2341,"Asian imaginaries: Bollywood, Manga and other fictions in Asian worlds"
779,ATS2344,Study tour in Italy: Etruscan and Roman archaeology
780,ATS2349,The golden age of Athens
781,ATS2351,The archaeology of death in ancient Egypt
782,ATS2354,Interrogating racism: Indigenous Australians and the state
783,ATS2355,Race and power: Imagining Indigenous Australia
784,ATS2359,Hearing the country: Studies in Indigenous Australian ethnoecology
785,ATS2371,"Magic, science and religion"
786,ATS2378,International development: Critiques and alternatives
787,ATS2382,War and memory in the Asia Pacific: Legacies of World War II
788,ATS2394,Decolonisation: Past and present
789,ATS2400,Personality: Beyond the persona
790,ATS2410,Narrative
791,ATS2422,Romanticism and reason in the long eighteenth century
792,ATS2436,New media: From the telegraph to Twitter
793,ATS2439,Youth media: Understanding media research
794,ATS2440,The public sphere
795,ATS2443,On the road: Travel and representation
796,ATS2455,Public relations strategy
797,ATS2456,Cybercrime
798,ATS2457,"Crime, media and culture"
799,ATS2458,Policing
800,ATS2465,Human rights in the criminal justice sphere
801,ATS2469,"Victims, justice and the law"
802,ATS2490,Writing and editing for the workplace
803,ATS2492,Reading the past: Shakespearean drama
804,ATS2519,Children's literature: A comparative study
805,ATS2529,Australian film and television: Local and global
806,ATS2530,Film and television genres
807,ATS2535,Screen storytelling: From classical narrative to multi-media world building
808,ATS2538,Film and television industries and technologies: key contexts
809,ATS2548,Environmental policy and management
810,ATS2551,Writing resistance: Understanding the power of Indigenous story-telling through literature
811,ATS2552,Crime and justice policy
812,ATS2553,Indigenous justice in Australia
813,ATS2555,Foundations in researching crime and justice
814,ATS2560,"Gender, theory and society"
815,ATS2561,Sex and the media
816,ATS2579,Witches and depravity in the medieval and early modern world
817,ATS2584,Australia's black history
818,ATS2595,The rise and fall of Nazi Germany
819,ATS2600,The Holocaust
820,ATS2612,The Renaissance in Florence
821,ATS2619,Cultural diversity in contemporary Europe
822,ATS2620,Modern Japan: From Samurai to Pokemon
823,ATS2624,Global governance
824,ATS2625,"Mobile worlds: Borders, displacement and belonging"
825,ATS2628,Power and poverty: International development in a globalised world
826,ATS2633,"Global cities: Past, present and future"
827,ATS2637,Global bioethics
828,ATS2640,The ethics of global conflict
829,ATS2648,Contemporary Japan
830,ATS2668,Structure in the languages of the world
831,ATS2669,Phonetics and phonology: The science of speech sounds
832,ATS2671,Managing intercultural communication
833,ATS2691,"Politics, violence and memory"
834,ATS2693,"Politics, media and elections"
835,ATS2698,Middle East politics
836,ATS2699,Parties and power
837,ATS2706,Foreign policy analysis
838,ATS2716,Cultural diversity and identity
839,ATS2718,"Families, relationships and society"
840,ATS2720,"Youth, culture and social change"
841,ATS2723,Social research methods
842,ATS2727,"Men, masculinity and society"
843,ATS2743,Build your career: Planning and strategies for employability
844,ATS2748,Introduction to Ancient Greek
845,ATS2750,Intermediate Ancient Greek
846,ATS2757,"Towards decolonisation: The United Nations, rights and Indigenous peoples"
847,ATS2769,Englishes around the world
848,ATS2784,News and power
849,ATS2787,Digital reporting
850,ATS2788,Podcasting and audio journalism
851,ATS2800,Music ensemble 3
852,ATS2801,Music ensemble 4
853,ATS2811,Theatre and performance: Theory and practice 1
854,ATS2827,Encountering Empire
855,ATS2828,The history of war
856,ATS2829,People and plagues: Diseases that changed history
857,ATS2839,Ethics
858,ATS2840,Philosophy of mind
859,ATS2845,Screenwriting for media production
860,ATS2847,"Youth, crime and justice"
861,ATS2861,"God, freedom and evil"
862,ATS2865,"Language, truth and power"
863,ATS2866,Symbolic logic
864,ATS2868,"Anarchy, property, and the state"
865,ATS2871,Environmental ethics
866,ATS2872,Topics in Indian philosophy
867,ATS2875,The moral psychology of evil
868,ATS2878,Audio culture: The history of electronic music 
869,ATS2900,Writing about music: Headlines and hashtags
870,ATS2901,Music theory and ear training 3
871,ATS2902,Music theory and ear training 4
872,ATS2907,Modern Islam
873,ATS2910,Professional and academic presentation skills
874,ATS2914,"Dark heroes, dark realms: Supernatural fantasy before 1900"
875,ATS2924,Introduction to Ancient Egyptian language
876,ATS2927,"Global Encounters: Indigenous knowledge, entrepreneurship and cultural exchange"
877,ATS2932,"Struggles for justice: The history of rebellion, resistance and revolt"
878,ATS2940,Chinese translation 2
879,ATS2941,"Asia's underside: Violence, crime and protest"
880,ATS2946,Critical thinking: How to analyse arguments and improve your reasoning skills
881,ATS2957,Medieval Italy: Sites of encounter
882,ATS2959,Chinese translation 1
883,ATS2961,Political ideas
884,ATS2964,Representation and resistance in film and television: key ideas
885,ATS2991,Archaeological fieldwork in Italy
886,ATS2992,Global immersion guarantee program
887,ATS2995,"Science, society and culture in European history"
888,ATS2996,Public relations and society
889,ATS3002,Documentary
890,ATS3004,"Crime, risk and security"
891,ATS3005,Chinese proficient 1
892,ATS3006,Chinese proficient 2
893,ATS3007,Chinese studies advanced 1
894,ATS3008,Chinese studies advanced 2
895,ATS3009,Chinese studies advanced 3 
896,ATS3010,Chinese studies advanced 4 
897,ATS3011,Chinese studies advanced 5: Contemporary literature
898,ATS3012,Chinese studies advanced 6: Contemporary literature
899,ATS3013,Chinese business translation 1
900,ATS3014,Chinese business translation 2
901,ATS3020,"Colonialism in comparison: Australia, New Zealand and the Pacific"
902,ATS3037,Chinese online media: Contemporary issues and perspectives
903,ATS3042,Chinese media analysis
904,ATS3045,From translation to interpreting in Chinese 1
905,ATS3046,From translation to interpreting in Chinese 2
906,ATS3061,The performing arts in Australia
907,ATS3062,Digital production
908,ATS3064,Intercultural skills for global leaders
909,ATS3065,French proficient 1
910,ATS3066,French proficient 2
911,ATS3069,French studies advanced 3
912,ATS3070,French studies advanced 4
913,ATS3071,France on film
914,ATS3079,Modern China: From the Middle Kingdom to Mao and beyond
915,ATS3083,Translating across cultures
916,ATS3089,Social institutions and power in Asia
917,ATS3091,Digital literatures
918,ATS3094,Preparing for careers in the performing arts industry
919,ATS3095,German proficient 1
920,ATS3096,German proficient 2
921,ATS3111,Social change  in practice
922,ATS3115,Indonesian Proficient 1
923,ATS3116,Indonesian Proficient 2
924,ATS3124,Life in the Soviet Union
925,ATS3129,Arts internship
926,ATS3130,Arts international internship
927,ATS3135,"War and memory: Resistance, massacre and representation in second world war Italy"
928,ATS3136,Performance 5
929,ATS3137,Performance 6
930,ATS3139,Extended major research unit
931,ATS3140,Composition and music technology 5: Interactive composition
932,ATS3141,Composition and music technology 6: Final project
933,ATS3144,Music research in the digital age
934,ATS3145,Japanese proficient 1
935,ATS3146,Japanese proficient 2
936,ATS3147,Japanese studies advanced 1
937,ATS3148,Japanese studies advanced 2
938,ATS3151,Japanese studies advanced: Current issues
939,ATS3152,Japanese studies advanced: Literature and film
940,ATS3153,Music research project
941,ATS3156,"Popular culture in North and South Korea, Hallyu and East Asian cultural flows"
942,ATS3157,"Religion, politics and violence"
943,ATS3170,Social entrepreneurship challenge in the Indo-Pacific
944,ATS3171,"Medieval philosophy: Jews, Christians and Muslims on Plato and Aristotle"
945,ATS3173,Workplace innovation project
946,ATS3174,Melbourne migrant cultures in contact
947,ATS3175,Korean proficient 1
948,ATS3176,Korean proficient 2
949,ATS3184,Engaging cultures and the art of the festival
950,ATS3189,Literary theory
951,ATS3190,"Conflict and coexistence 2: Jews, Christians and Muslims in the modern world"
952,ATS3191,Media analytics lab
953,ATS3192,Media entrepreneurship lab
954,ATS3193,Virtual reality lab
955,ATS3195,Spanish proficient 1
956,ATS3196,Spanish proficient 2
957,ATS3208,In the footsteps of refugees
958,ATS3210,Study tour: Crime and criminal justice in Asia
959,ATS3212,"Berlin encounters: German culture, history and politics in the centre of Europe"
960,ATS3213,Media communication professional placement
961,ATS3216,Media communication professional project
962,ATS3221,The music industries
963,ATS3222,Developing research literacy
964,ATS3223,Gender and family violence
965,ATS3224,"Gender, family violence and criminal justice system responses"
966,ATS3225,Italian proficient 1
967,ATS3226,Italian proficient 2
968,ATS3229,Cities and Sustainability
969,ATS3230,"Sex, gender and power in the ancient Near East"
970,ATS3235,New Caledonia and global French: Immersion into post-colonial francophone cultures in South Pacific
971,ATS3248,Field methods in anthropology and international development
972,ATS3251,Cuba study tour
973,ATS3252,Music cities
974,ATS3253,"Politics, philosophy and economics in the world "
975,ATS3254,Campaign management
976,ATS3255,Developing professional skills: Data collection and evidence-based practice
977,ATS3256,Being a Criminologist: Research and professional practice
978,ATS3262,Critical issues in public relations
979,ATS3263,Popular Culture in Europe
980,ATS3264,Practising applied qualitative research 
981,ATS3265,Broadcast studio journalism
982,ATS3266,International relations field unit
983,ATS3268,"Sustainable Tuscany: Tradition, innovation and entrepreneurship"
984,ATS3269,European Languages Advanced 1
985,ATS3271,European Languages Advanced 2
